population,score
sa,0.7308649
sa,0.7308657
sa,0.7308682
sa,0.730875
sa,0.73087776
sa,0.7308786
sa,0.73087937
sa,0.7308798
sa,0.73088014
sa,0.73088074
sa,0.73088384
sa,0.7308847
sa,0.7308849
sa,0.73088604
sa,0.7308873
sa,0.73088735
sa,0.73089045
sa,0.73089063
sa,0.73089385
sa,0.73089397
sa,0.7308942
sa,0.73089504
sa,0.73089933
sa,0.7309004
sa,0.7309007
sa,0.73090553
sa,0.73090976
sa,0.7309115
sa,0.73091483
sa,0.7309205
sa,0.73092484
sa,0.73092496
sa,0.73092526
sa,0.7309303
sa,0.73093307
sa,0.73093975
sa,0.7309427
sa,0.7309474
sa,0.7309499
sa,0.73095226
sa,0.73095435
sa,0.7309549
sa,0.73095524
sa,0.7309563
sa,0.7309574
sa,0.73096013
sa,0.7309618
sa,0.7309624
sa,0.73096263
sa,0.7309661
sa,0.73096657
sa,0.7309716
sa,0.7309724
sa,0.73097533
sa,0.73097646
sa,0.73098695
sa,0.73099005
sa,0.7309946
sa,0.7309955
sa,0.7310002
sa,0.7310021
sa,0.7310059
sa,0.73101544
sa,0.73101664
sa,0.73101807
sa,0.73101836
sa,0.73102355
sa,0.73102367
sa,0.7310239
sa,0.7310282
sa,0.7310302
sa,0.7310306
sa,0.73103225
sa,0.7310331
sa,0.7310364
sa,0.7310406
sa,0.73104215
sa,0.73104304
sa,0.73104453
sa,0.7310447
sa,0.7310507
sa,0.7310551
sa,0.7310554
sa,0.73105794
sa,0.7310653
sa,0.73107094
sa,0.7310728
sa,0.7310757
sa,0.731076
sa,0.7310787
sa,0.73108196
sa,0.7310841
sa,0.73108935
sa,0.73109186
sa,0.73109627
sa,0.73110354
sa,0.7311051
sa,0.7311056
sa,0.73110884
sa,0.7311109
sa,0.7311115
sa,0.7311117
sa,0.73111224
sa,0.73111266
sa,0.7311193
sa,0.7311245
sa,0.73112476
sa,0.73112583
sa,0.7311284
sa,0.73113215
sa,0.73113346
sa,0.731145
sa,0.73114735
sa,0.73114765
sa,0.7311482
sa,0.7311497
sa,0.73115444
sa,0.73115534
sa,0.73115575
sa,0.7311597
sa,0.7311606
sa,0.7311656
sa,0.73116803
sa,0.7311691
sa,0.73117805
sa,0.7311791
sa,0.7311816
sa,0.73118246
sa,0.73118496
sa,0.7311907
sa,0.73119086
sa,0.7311958
sa,0.7311976
sa,0.73119867
sa,0.73120797
sa,0.73121035
sa,0.73121035
sa,0.7312115
sa,0.731217
sa,0.73121893
sa,0.7312318
sa,0.7312319
sa,0.7312375
sa,0.7312392
sa,0.7312392
sa,0.7312429
sa,0.73124623
sa,0.7312495
sa,0.73125076
sa,0.73126054
sa,0.73126364
sa,0.7312665
sa,0.7312666
sa,0.73127323
sa,0.7312784
sa,0.73127866
sa,0.7312813
sa,0.7312838
sa,0.73129094
sa,0.73129094
sa,0.73129135
sa,0.73129666
sa,0.7313013
sa,0.7313031
sa,0.73130333
sa,0.73130524
sa,0.7313142
sa,0.731317
sa,0.7313175
sa,0.7313263
sa,0.73132706
sa,0.7313274
sa,0.7313286
sa,0.7313322
sa,0.7313336
sa,0.7313355
sa,0.731336
sa,0.73134166
sa,0.7313429
sa,0.7313441
sa,0.7313443
sa,0.7313495
sa,0.7313498
sa,0.7313503
sa,0.73135185
sa,0.7313521
sa,0.73135304
sa,0.73135567
sa,0.73135996
sa,0.7313612
sa,0.7313645
sa,0.73136574
sa,0.73136675
sa,0.7313683
sa,0.7313757
sa,0.731385
sa,0.7313855
sa,0.7313856
sa,0.73138565
sa,0.73139143
sa,0.731392
sa,0.7313932
sa,0.73139346
sa,0.7313935
sa,0.7313938
sa,0.73139435
sa,0.73139864
sa,0.73139954
sa,0.7314101
sa,0.73141336
sa,0.7314165
sa,0.731417
sa,0.73141867
sa,0.73142
sa,0.73142976
sa,0.7314299
sa,0.7314315
sa,0.7314333
sa,0.73143566
sa,0.7314371
sa,0.7314379
sa,0.73143876
sa,0.73143923
sa,0.73144126
sa,0.73144644
sa,0.7314528
sa,0.7314529
sa,0.73146737
sa,0.7314709
sa,0.7314745
sa,0.73147833
sa,0.73148173
sa,0.73148197
sa,0.73148453
sa,0.731485
sa,0.73148555
sa,0.73149055
sa,0.73149145
sa,0.73149264
sa,0.7314927
sa,0.73149467
sa,0.73149467
sa,0.7314969
sa,0.73149705
sa,0.73149776
sa,0.7315018
sa,0.7315042
sa,0.7315049
sa,0.73150676
sa,0.7315068
sa,0.73150826
sa,0.7315123
sa,0.7315133
sa,0.73151696
sa,0.7315179
sa,0.73151904
sa,0.7315196
sa,0.7315196
sa,0.73152316
sa,0.731524
sa,0.73152566
sa,0.73152804
sa,0.73152816
sa,0.7315344
sa,0.7315392
sa,0.7315397
sa,0.73154944
sa,0.7315495
sa,0.7315501
sa,0.7315553
sa,0.73156285
sa,0.73156404
sa,0.73156524
sa,0.7315734
sa,0.7315744
sa,0.7315744
sa,0.73157525
sa,0.7315767
sa,0.7315793
sa,0.73158216
sa,0.7315853
sa,0.7315854
sa,0.7315917
sa,0.73159266
sa,0.731598
sa,0.731598
sa,0.73159826
sa,0.7316011
sa,0.7316109
sa,0.7316113
sa,0.7316137
sa,0.7316171
sa,0.7316172
sa,0.7316183
sa,0.73161924
sa,0.7316205
sa,0.7316227
sa,0.73162836
sa,0.7316294
sa,0.73163325
sa,0.7316333
sa,0.7316339
sa,0.73163414
sa,0.7316344
sa,0.73163486
sa,0.7316421
sa,0.73164624
sa,0.73165107
sa,0.7316523
sa,0.7316559
sa,0.73165643
sa,0.7316571
sa,0.7316624
sa,0.7316624
sa,0.7316654
sa,0.7316668
sa,0.73166716
sa,0.7316673
sa,0.73167086
sa,0.73167366
sa,0.7316841
sa,0.7316849
sa,0.7316891
sa,0.73169166
sa,0.7316923
sa,0.73169565
sa,0.7317016
sa,0.73170435
sa,0.7317052
sa,0.73170525
sa,0.7317063
sa,0.7317121
sa,0.7317127
sa,0.7317191
sa,0.73172075
sa,0.7317229
sa,0.731728
sa,0.73173034
sa,0.7317331
sa,0.73173743
sa,0.7317375
sa,0.7317447
sa,0.73174703
sa,0.73174804
sa,0.73175234
sa,0.7317538
sa,0.73176086
sa,0.7317628
sa,0.7317673
sa,0.7317673
sa,0.73176754
sa,0.73176926
sa,0.73178023
sa,0.7317825
sa,0.73178536
sa,0.7317893
sa,0.731795
sa,0.73179984
sa,0.7318007
sa,0.7318047
sa,0.7318102
sa,0.73181176
sa,0.73181206
sa,0.7318132
sa,0.7318138
sa,0.73181665
sa,0.7318167
sa,0.73181707
sa,0.7318197
sa,0.73182
sa,0.7318201
sa,0.73182046
sa,0.7318218
sa,0.7318218
sa,0.7318231
sa,0.7318307
sa,0.73183095
sa,0.731831
sa,0.73183244
sa,0.7318325
sa,0.73183405
sa,0.73184156
sa,0.73184407
sa,0.7318474
sa,0.7318475
sa,0.7318476
sa,0.73185146
sa,0.7318518
sa,0.73185396
sa,0.7318561
sa,0.7318622
sa,0.73186314
sa,0.7318696
sa,0.73186994
sa,0.7318722
sa,0.7318729
sa,0.7318732
sa,0.73187536
sa,0.73187566
sa,0.7318778
sa,0.73187804
sa,0.731879
sa,0.7318795
sa,0.7318819
sa,0.73188525
sa,0.73189145
sa,0.7318918
sa,0.73189425
sa,0.73190105
sa,0.73190606
sa,0.73190796
sa,0.7319086
sa,0.7319114
sa,0.73191345
sa,0.73191607
sa,0.7319235
sa,0.7319243
sa,0.7319256
sa,0.7319284
sa,0.73193014
sa,0.7319302
sa,0.731933
sa,0.73193485
sa,0.7319369
sa,0.73194146
sa,0.73194337
sa,0.73194367
sa,0.73194903
sa,0.7319521
sa,0.7319541
sa,0.7319566
sa,0.7319575
sa,0.7319602
sa,0.73196095
sa,0.7319658
sa,0.7319699
sa,0.73197246
sa,0.73197633
sa,0.73197865
sa,0.7319828
sa,0.7319845
sa,0.7319896
sa,0.7319931
sa,0.7319933
sa,0.7319939
sa,0.7320019
sa,0.73200524
sa,0.732008
sa,0.7320081
sa,0.73201007
sa,0.732013
sa,0.73201656
sa,0.7320231
sa,0.7320235
sa,0.7320266
sa,0.7320267
sa,0.7320341
sa,0.7320341
sa,0.73203504
sa,0.7320363
sa,0.7320391
sa,0.7320396
sa,0.7320405
sa,0.73204327
sa,0.7320434
sa,0.732044
sa,0.73204994
sa,0.732054
sa,0.73205507
sa,0.7320585
sa,0.73205864
sa,0.7320614
sa,0.7320715
sa,0.7320734
sa,0.73207474
sa,0.7320789
sa,0.7320815
sa,0.73208356
sa,0.73208356
sa,0.73208416
sa,0.7320872
sa,0.73209417
sa,0.7320947
sa,0.73209643
sa,0.73210055
sa,0.73210573
sa,0.7321062
sa,0.7321085
sa,0.73211324
sa,0.73212105
sa,0.7321238
sa,0.7321255
sa,0.7321281
sa,0.73213065
sa,0.7321321
sa,0.73213327
sa,0.73213536
sa,0.7321364
sa,0.7321367
sa,0.73214173
sa,0.73214567
sa,0.7321518
sa,0.73215246
sa,0.73215675
sa,0.73215765
sa,0.7321578
sa,0.73216
sa,0.7321632
sa,0.732165
sa,0.7321691
sa,0.73217535
sa,0.732188
sa,0.7321967
sa,0.7321991
sa,0.73220074
sa,0.7322016
sa,0.73220235
sa,0.7322035
sa,0.7322035
sa,0.73220354
sa,0.73220444
sa,0.73220766
sa,0.73221505
sa,0.73222363
sa,0.7322298
sa,0.73223275
sa,0.7322329
sa,0.73223764
sa,0.73223984
sa,0.73224056
sa,0.73224133
sa,0.73224485
sa,0.732246
sa,0.73224723
sa,0.7322486
sa,0.7322508
sa,0.7322558
sa,0.7322566
sa,0.73225725
sa,0.7322577
sa,0.7322611
sa,0.73226225
sa,0.73226583
sa,0.7322661
sa,0.73226845
sa,0.73227125
sa,0.7322725
sa,0.7322803
sa,0.73228127
sa,0.73228216
sa,0.7322843
sa,0.7322976
sa,0.7323018
sa,0.73230827
sa,0.7323092
sa,0.7323098
sa,0.7323102
sa,0.7323191
sa,0.73232067
sa,0.73232365
sa,0.7323271
sa,0.7323309
sa,0.7323315
sa,0.73233163
sa,0.73233914
sa,0.7323427
sa,0.73234713
sa,0.7323531
sa,0.7323579
sa,0.73235816
sa,0.7323595
sa,0.7323686
sa,0.7323691
sa,0.7323693
sa,0.7323698
sa,0.7323704
sa,0.7323742
sa,0.7323773
sa,0.7323792
sa,0.73238444
sa,0.73238516
sa,0.7323871
sa,0.73239994
sa,0.7324008
sa,0.73240113
sa,0.7324017
sa,0.73240364
sa,0.7324048
sa,0.7324167
sa,0.7324216
sa,0.7324244
sa,0.7324246
sa,0.73242694
sa,0.7324282
sa,0.73242986
sa,0.73243296
sa,0.73244214
sa,0.7324424
sa,0.7324474
sa,0.7324518
sa,0.732455
sa,0.7324611
sa,0.7324617
sa,0.7324639
sa,0.7324736
sa,0.73247683
sa,0.7324787
sa,0.7324821
sa,0.7324841
sa,0.73248976
sa,0.7324921
sa,0.73249817
sa,0.73251474
sa,0.7325165
sa,0.7325183
sa,0.7325188
sa,0.7325189
sa,0.73252
sa,0.7325207
sa,0.7325231
sa,0.7325279
sa,0.7325307
sa,0.7325356
sa,0.7325357
sa,0.73253644
sa,0.7325387
sa,0.7325424
sa,0.7325431
sa,0.7325481
sa,0.73254853
sa,0.7325486
sa,0.7325522
sa,0.7325605
sa,0.7325629
sa,0.73256654
sa,0.73256737
sa,0.73257434
sa,0.7325757
sa,0.73257583
sa,0.7325759
sa,0.73257685
sa,0.7325771
sa,0.7325794
sa,0.7325803
sa,0.73258096
sa,0.73258626
sa,0.73258793
sa,0.73259646
sa,0.73259926
sa,0.7326002
sa,0.73260415
sa,0.73260653
sa,0.7326088
sa,0.73261136
sa,0.73261195
sa,0.73261195
sa,0.7326137
sa,0.7326138
sa,0.73261553
sa,0.7326168
sa,0.73262227
sa,0.7326239
sa,0.7326267
sa,0.73263216
sa,0.7326386
sa,0.7326391
sa,0.7326404
sa,0.7326417
sa,0.73264205
sa,0.73264205
sa,0.7326532
sa,0.73265636
sa,0.73265743
sa,0.73265994
sa,0.73266506
sa,0.73267037
sa,0.7326738
sa,0.73267406
sa,0.7326751
sa,0.7326763
sa,0.7326799
sa,0.7326846
sa,0.7326859
sa,0.7326892
sa,0.73269504
sa,0.7326951
sa,0.7326962
sa,0.73269856
sa,0.73269916
sa,0.7326996
sa,0.73271155
sa,0.73271894
sa,0.7327205
sa,0.73272085
sa,0.73272085
sa,0.73272353
sa,0.7327246
sa,0.7327304
sa,0.7327332
sa,0.7327364
sa,0.73274183
sa,0.7327447
sa,0.73275006
sa,0.7327509
sa,0.7327522
sa,0.73276144
sa,0.7327685
sa,0.73277074
sa,0.73277295
sa,0.7327757
sa,0.732778
sa,0.7327858
sa,0.7327882
sa,0.73278844
sa,0.73279065
sa,0.7327954
sa,0.7327959
sa,0.73279625
sa,0.73279643
sa,0.7327969
sa,0.73280126
sa,0.73280704
sa,0.7328105
sa,0.7328136
sa,0.732818
sa,0.73281807
sa,0.7328254
sa,0.7328257
sa,0.732833
sa,0.7328366
sa,0.7328398
sa,0.73284245
sa,0.73284376
sa,0.73284996
sa,0.7328526
sa,0.7328528
sa,0.7328532
sa,0.7328582
sa,0.73285884
sa,0.7328594
sa,0.73286706
sa,0.7328685
sa,0.73287046
sa,0.7328706
sa,0.73287314
sa,0.73287886
sa,0.73287976
sa,0.73288286
sa,0.73288363
sa,0.73288614
sa,0.73288846
sa,0.7328895
sa,0.73288965
sa,0.7328911
sa,0.73289216
sa,0.7328944
sa,0.7328945
sa,0.732895
sa,0.7329021
sa,0.7329078
sa,0.73290837
sa,0.73291
sa,0.7329243
sa,0.7329248
sa,0.73292637
sa,0.73292685
sa,0.73292744
sa,0.7329352
sa,0.73293805
sa,0.73293847
sa,0.7329385
sa,0.73294175
sa,0.7329483
sa,0.73295146
sa,0.7329569
sa,0.7329598
sa,0.73296356
sa,0.73296416
sa,0.7329672
sa,0.73296845
sa,0.7329699
sa,0.7329736
sa,0.7329752
sa,0.7329768
sa,0.73298866
sa,0.73299193
sa,0.7329967
sa,0.73300135
sa,0.73301506
sa,0.7330228
sa,0.7330229
sa,0.73302585
sa,0.73303044
sa,0.7330315
sa,0.7330328
sa,0.7330383
sa,0.73303854
sa,0.73303926
sa,0.7330484
sa,0.7330527
sa,0.733054
sa,0.73306173
sa,0.7330624
sa,0.7330636
sa,0.73306894
sa,0.7330693
sa,0.7330694
sa,0.7330733
sa,0.73307776
sa,0.733084
sa,0.7330899
sa,0.7330909
sa,0.7330957
sa,0.73309606
sa,0.73310244
sa,0.73310345
sa,0.7331038
sa,0.7331042
sa,0.73310566
sa,0.73310757
sa,0.73310757
sa,0.73310816
sa,0.7331171
sa,0.7331178
sa,0.7331223
sa,0.73312604
sa,0.7331277
sa,0.7331331
sa,0.7331433
sa,0.73314524
sa,0.7331481
sa,0.7331507
sa,0.73316365
sa,0.7331702
sa,0.73317206
sa,0.733173
sa,0.7331795
sa,0.7331824
sa,0.7331846
sa,0.73318493
sa,0.7331922
sa,0.7331985
sa,0.73320186
sa,0.73320544
sa,0.73320854
sa,0.7332088
sa,0.7332093
sa,0.7332103
sa,0.73321116
sa,0.73322046
sa,0.73322105
sa,0.73322177
sa,0.733222
sa,0.7332221
sa,0.73322505
sa,0.7332272
sa,0.73323673
sa,0.7332425
sa,0.733244
sa,0.73324907
sa,0.7332562
sa,0.7332581
sa,0.7332598
sa,0.7332611
sa,0.7332649
sa,0.7332654
sa,0.7332667
sa,0.73326725
sa,0.7332697
sa,0.7332725
sa,0.73328006
sa,0.73328125
sa,0.733282
sa,0.7332853
sa,0.73328555
sa,0.7332858
sa,0.7332902
sa,0.7332952
sa,0.7332972
sa,0.7332974
sa,0.73329777
sa,0.733302
sa,0.7333039
sa,0.733307
sa,0.7333118
sa,0.7333203
sa,0.7333282
sa,0.7333298
sa,0.7333317
sa,0.7333349
sa,0.7333386
sa,0.7333478
sa,0.7333527
sa,0.7333549
sa,0.73335886
sa,0.73336065
sa,0.73336333
sa,0.73336494
sa,0.73336494
sa,0.73337054
sa,0.7333721
sa,0.73337424
sa,0.733377
sa,0.7333803
sa,0.73338485
sa,0.73338544
sa,0.7333871
sa,0.7334042
sa,0.7334054
sa,0.7334076
sa,0.73340833
sa,0.73341113
sa,0.7334114
sa,0.73341256
sa,0.7334139
sa,0.73342
sa,0.7334207
sa,0.7334211
sa,0.73342586
sa,0.73343
sa,0.7334306
sa,0.7334311
sa,0.7334367
sa,0.7334393
sa,0.73344326
sa,0.7334441
sa,0.7334471
sa,0.7334493
sa,0.73344946
sa,0.7334498
sa,0.73345125
sa,0.73345417
sa,0.7334542
sa,0.7334559
sa,0.7334577
sa,0.73345876
sa,0.73346007
sa,0.73346305
sa,0.73346364
sa,0.7334721
sa,0.7334722
sa,0.7334728
sa,0.73347366
sa,0.7334739
sa,0.73347694
sa,0.73348296
sa,0.7334831
sa,0.73348325
sa,0.73348606
sa,0.7334887
sa,0.73349017
sa,0.7334976
sa,0.73349804
sa,0.7334981
sa,0.7334999
sa,0.7335013
sa,0.73350453
sa,0.733505
sa,0.7335103
sa,0.73351586
sa,0.73351693
sa,0.73351735
sa,0.73351926
sa,0.73352444
sa,0.7335271
sa,0.7335286
sa,0.73353267
sa,0.73353386
sa,0.7335386
sa,0.73354155
sa,0.73355186
sa,0.7335553
sa,0.7335576
sa,0.7335584
sa,0.733559
sa,0.73355955
sa,0.7335597
sa,0.73356086
sa,0.7335676
sa,0.7335683
sa,0.73356855
sa,0.7335702
sa,0.7335733
sa,0.7335748
sa,0.7335806
sa,0.73358333
sa,0.7335875
sa,0.73358977
sa,0.7335978
sa,0.7335981
sa,0.7336029
sa,0.7336104
sa,0.7336116
sa,0.7336146
sa,0.7336226
sa,0.73362315
sa,0.73362535
sa,0.7336276
sa,0.7336295
sa,0.7336348
sa,0.7336432
sa,0.7336434
sa,0.73365396
sa,0.7336542
sa,0.7336558
sa,0.73365647
sa,0.73365843
sa,0.73365915
sa,0.73366034
sa,0.7336613
sa,0.7336636
sa,0.73366547
sa,0.7336657
sa,0.7336663
sa,0.73367155
sa,0.73367167
sa,0.73367584
sa,0.7336899
sa,0.73369277
sa,0.733696
sa,0.73369884
sa,0.7337014
sa,0.7337102
sa,0.73371255
sa,0.7337156
sa,0.73371804
sa,0.73372245
sa,0.73372316
sa,0.7337276
sa,0.733736
sa,0.7337363
sa,0.73374057
sa,0.7337462
sa,0.73375046
sa,0.7337525
sa,0.7337543
sa,0.73375607
sa,0.7337574
sa,0.733775
sa,0.7337761
sa,0.73377657
sa,0.73377895
sa,0.73377955
sa,0.73378015
sa,0.7337815
sa,0.73378175
sa,0.73378336
sa,0.7337848
sa,0.733786
sa,0.7337905
sa,0.733797
sa,0.7338001
sa,0.7338006
sa,0.7338009
sa,0.73381233
sa,0.7338128
sa,0.73381317
sa,0.73381317
sa,0.7338178
sa,0.73382205
sa,0.73382354
sa,0.7338245
sa,0.7338256
sa,0.7338312
sa,0.73383313
sa,0.7338348
sa,0.7338368
sa,0.7338419
sa,0.7338434
sa,0.73385054
sa,0.7338511
sa,0.7338518
sa,0.7338548
sa,0.73385584
sa,0.7338564
sa,0.73385644
sa,0.7338584
sa,0.73386055
sa,0.73386204
sa,0.7338635
sa,0.73386955
sa,0.7338736
sa,0.73387444
sa,0.7338745
sa,0.7338804
sa,0.7338818
sa,0.7338822
sa,0.7338927
sa,0.7338947
sa,0.7339021
sa,0.7339027
sa,0.73390317
sa,0.7339076
sa,0.73390883
sa,0.7339091
sa,0.7339126
sa,0.733914
sa,0.7339234
sa,0.73392355
sa,0.7339239
sa,0.7339257
sa,0.7339295
sa,0.7339301
sa,0.73393047
sa,0.73393154
sa,0.7339394
sa,0.73393995
sa,0.73394525
sa,0.73395085
sa,0.7339529
sa,0.73395383
sa,0.7339543
sa,0.73395634
sa,0.7339593
sa,0.7339628
sa,0.73396695
sa,0.7339704
sa,0.7339761
sa,0.73397964
sa,0.7339822
sa,0.73398775
sa,0.73399425
sa,0.7339978
sa,0.7339982
sa,0.73401093
sa,0.7340114
sa,0.73401266
sa,0.73401666
sa,0.73401916
sa,0.73402536
sa,0.7340282
sa,0.73402846
sa,0.7340312
sa,0.7340332
sa,0.7340368
sa,0.73404276
sa,0.73405206
sa,0.73405576
sa,0.73405945
sa,0.73406136
sa,0.7340714
sa,0.7340745
sa,0.7340781
sa,0.7340783
sa,0.734082
sa,0.7340844
sa,0.73408663
sa,0.73408675
sa,0.73408794
sa,0.7340888
sa,0.7340958
sa,0.73409754
sa,0.73409855
sa,0.7340996
sa,0.73410225
sa,0.7341046
sa,0.73410547
sa,0.7341056
sa,0.73410904
sa,0.73411214
sa,0.7341126
sa,0.73411345
sa,0.7341161
sa,0.7341162
sa,0.73411787
sa,0.7341261
sa,0.7341287
sa,0.7341311
sa,0.73414314
sa,0.73414433
sa,0.7341452
sa,0.7341475
sa,0.7341482
sa,0.73414826
sa,0.7341487
sa,0.7341519
sa,0.73415345
sa,0.73415375
sa,0.73416054
sa,0.73416346
sa,0.7341666
sa,0.7341685
sa,0.73417085
sa,0.7341728
sa,0.73417485
sa,0.73417574
sa,0.73417854
sa,0.7341813
sa,0.7341863
sa,0.73418635
sa,0.73418915
sa,0.73419714
sa,0.7341994
sa,0.73420143
sa,0.73420525
sa,0.7342053
sa,0.7342064
sa,0.7342077
sa,0.7342106
sa,0.7342143
sa,0.73421466
sa,0.73421633
sa,0.734219
sa,0.7342191
sa,0.7342204
sa,0.73422307
sa,0.7342245
sa,0.7342284
sa,0.73423463
sa,0.73423815
sa,0.73423874
sa,0.7342391
sa,0.734243
sa,0.73424494
sa,0.7342487
sa,0.7342508
sa,0.7342564
sa,0.7342566
sa,0.7342583
sa,0.73425907
sa,0.73426056
sa,0.73426193
sa,0.7342654
sa,0.73426676
sa,0.73426926
sa,0.73426956
sa,0.73427135
sa,0.7342717
sa,0.73427486
sa,0.73427844
sa,0.7342808
sa,0.7342811
sa,0.73428684
sa,0.73428786
sa,0.7342894
sa,0.73429114
sa,0.7342976
sa,0.73429763
sa,0.7343058
sa,0.73431313
sa,0.734317
sa,0.73431873
sa,0.7343275
sa,0.73432755
sa,0.73433423
sa,0.73433715
sa,0.7343403
sa,0.73434424
sa,0.7343474
sa,0.734358
sa,0.7343588
sa,0.7343594
sa,0.73436475
sa,0.73436576
sa,0.7343664
sa,0.73436874
sa,0.734369
sa,0.7343703
sa,0.7343715
sa,0.73437846
sa,0.7343789
sa,0.73437893
sa,0.73437953
sa,0.73438025
sa,0.7343807
sa,0.7343831
sa,0.7343894
sa,0.734391
sa,0.7343936
sa,0.73439604
sa,0.7343991
sa,0.7344002
sa,0.734401
sa,0.73440266
sa,0.7344055
sa,0.73441386
sa,0.7344164
sa,0.73442215
sa,0.7344223
sa,0.73442614
sa,0.73442805
sa,0.7344283
sa,0.7344295
sa,0.7344297
sa,0.7344301
sa,0.73443377
sa,0.73443973
sa,0.7344402
sa,0.73444057
sa,0.7344434
sa,0.7344483
sa,0.73444974
sa,0.7344545
sa,0.7344694
sa,0.7344705
sa,0.7344752
sa,0.7344767
sa,0.7344793
sa,0.7344829
sa,0.73448396
sa,0.7344854
sa,0.73448867
sa,0.7344891
sa,0.73449385
sa,0.7344949
sa,0.73449504
sa,0.7344959
sa,0.7344984
sa,0.7345016
sa,0.73450303
sa,0.7345139
sa,0.73451483
sa,0.7345154
sa,0.7345156
sa,0.7345164
sa,0.7345195
sa,0.73452353
sa,0.7345324
sa,0.7345333
sa,0.73453414
sa,0.73453593
sa,0.73453593
sa,0.73454845
sa,0.73455006
sa,0.73455036
sa,0.7345511
sa,0.7345551
sa,0.73455584
sa,0.73455864
sa,0.73456204
sa,0.7345629
sa,0.7345631
sa,0.7345644
sa,0.73457026
sa,0.7345737
sa,0.7345739
sa,0.7345755
sa,0.73457575
sa,0.734576
sa,0.73457634
sa,0.73457766
sa,0.7345857
sa,0.7345898
sa,0.7345954
sa,0.73459846
sa,0.7346053
sa,0.73460555
sa,0.73460734
sa,0.7346091
sa,0.73461235
sa,0.73461324
sa,0.734614
sa,0.7346169
sa,0.73462105
sa,0.734622
sa,0.7346226
sa,0.7346314
sa,0.73463506
sa,0.7346355
sa,0.7346368
sa,0.73463726
sa,0.7346431
sa,0.7346506
sa,0.7346513
sa,0.7346536
sa,0.73465574
sa,0.73465806
sa,0.73466444
sa,0.7346648
sa,0.73466873
sa,0.7346697
sa,0.7346713
sa,0.73467493
sa,0.734677
sa,0.7346773
sa,0.7346809
sa,0.73468363
sa,0.734686
sa,0.73468906
sa,0.7346918
sa,0.73469365
sa,0.7346951
sa,0.7346972
sa,0.73469955
sa,0.7347002
sa,0.7347029
sa,0.7347066
sa,0.7347068
sa,0.7347106
sa,0.7347118
sa,0.7347119
sa,0.73471296
sa,0.7347188
sa,0.7347237
sa,0.73472404
sa,0.73472714
sa,0.7347283
sa,0.73472875
sa,0.7347318
sa,0.73473394
sa,0.7347368
sa,0.7347374
sa,0.73473907
sa,0.7347399
sa,0.73474026
sa,0.7347403
sa,0.7347411
sa,0.73474246
sa,0.7347459
sa,0.7347531
sa,0.7347534
sa,0.73475695
sa,0.7347642
sa,0.73476857
sa,0.7347691
sa,0.7347708
sa,0.73477733
sa,0.7347832
sa,0.7347837
sa,0.7347847
sa,0.73478556
sa,0.7347865
sa,0.73478675
sa,0.7347873
sa,0.73478854
sa,0.73479223
sa,0.73480654
sa,0.73481286
sa,0.73481727
sa,0.7348181
sa,0.7348221
sa,0.73482496
sa,0.73482513
sa,0.7348301
sa,0.7348317
sa,0.7348373
sa,0.73484
sa,0.7348434
sa,0.73484474
sa,0.7348449
sa,0.7348453
sa,0.7348465
sa,0.73485035
sa,0.734854
sa,0.73485684
sa,0.7348609
sa,0.73486155
sa,0.73486274
sa,0.73486567
sa,0.7348667
sa,0.7348689
sa,0.73487353
sa,0.7348763
sa,0.7348813
sa,0.7348827
sa,0.7348831
sa,0.73488367
sa,0.7348867
sa,0.7348889
sa,0.73488975
sa,0.7348957
sa,0.7348985
sa,0.7348988
sa,0.73490417
sa,0.734905
sa,0.7349057
sa,0.7349075
sa,0.7349101
sa,0.73491025
sa,0.7349117
sa,0.73491585
sa,0.7349192
sa,0.7349212
sa,0.7349249
sa,0.7349275
sa,0.7349318
sa,0.7349342
sa,0.7349349
sa,0.7349428
sa,0.73494995
sa,0.73495185
sa,0.7349555
sa,0.7349562
sa,0.7349569
sa,0.73495716
sa,0.7349592
sa,0.7349602
sa,0.73496044
sa,0.7349606
sa,0.7349621
sa,0.73496234
sa,0.7349635
sa,0.7349665
sa,0.734968
sa,0.734969
sa,0.7349713
sa,0.7349739
sa,0.734974
sa,0.7349745
sa,0.7349763
sa,0.7349811
sa,0.7349864
sa,0.73498917
sa,0.7349894
sa,0.7349963
sa,0.7350031
sa,0.7350035
sa,0.73500884
sa,0.73501235
sa,0.7350168
sa,0.7350209
sa,0.73502505
sa,0.73503363
sa,0.73503816
sa,0.73503876
sa,0.73504037
sa,0.7350408
sa,0.73504156
sa,0.7350416
sa,0.73504543
sa,0.7350465
sa,0.73505414
sa,0.7350544
sa,0.7350564
sa,0.73505956
sa,0.73506105
sa,0.7350624
sa,0.73506427
sa,0.73506856
sa,0.73506963
sa,0.7350701
sa,0.7350718
sa,0.7350757
sa,0.73508275
sa,0.7350861
sa,0.7350931
sa,0.73509336
sa,0.7350967
sa,0.7351017
sa,0.7351023
sa,0.73510325
sa,0.73510355
sa,0.73510885
sa,0.7351092
sa,0.73510927
sa,0.7351111
sa,0.7351152
sa,0.7351227
sa,0.7351253
sa,0.7351279
sa,0.73513055
sa,0.73513484
sa,0.7351369
sa,0.7351417
sa,0.7351455
sa,0.73515314
sa,0.7351546
sa,0.735155
sa,0.7351566
sa,0.7351572
sa,0.73515916
sa,0.73515946
sa,0.7351612
